Starting Experiment with Threshold 0.001
Optimisation 1
Stopping on first fine-grained match below threshold
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000553,0,9.727626459143969E-4,241950,16448,1045675,5
0000000554,0,9.725852531760987E-4,241953,16451,1045678,5
0000000555,0,9.812339016313013E-4,241962,8153,1045675,6
0000000556,0,8.705745792222867E-4,360908,6892,1045717,9
0000000557,0,0.0,615236,108,812068,11
0000000558,0,7.905138339920949E-4,615232,5060,812116,9
0000000559,0,0.0,615266,481,812124,10
0000000560,0,0.0,615069,334,885649,10
0000000561,0,0.0,9214,4,885646,2
0000000562,0,0.0,241970,567,1045754,5
0000000563,0,9.72821791208123E-4,241948,16447,1045752,6
0000000564,0,9.73354422679158E-4,241957,16438,1045715,5
0000000565,0,9.721715882853323E-4,241947,16458,1045735,6
0000000566,0,9.731176255929935E-4,241958,16442,1045719,5
0000000567,0,9.72940103374886E-4,241950,16445,1045722,5
0000000568,0,9.729992702505473E-4,241953,16444,1045721,6
0000000569,0,9.726443768996961E-4,241948,16450,1045727,5
0000000570,0,9.735320961362945E-4,241951,16435,1045712,5
0000000571,0,9.72467027289856E-4,241955,16453,1045730,6
0000000572,0,9.722897423432182E-4,241948,16456,1045733,6
0000000573,0,9.306654257794323E-4,241967,6447,1045735,5
0000000574,0,9.727626459143969E-4,241950,16448,1045711,5
0000000575,0,9.723488301428137E-4,241955,16455,1045718,5
0000000576,0,9.725852531760987E-4,241955,16451,1045714,5
0000000577,0,9.72467027289856E-4,241952,16453,1045716,5
0000000578,0,9.723488301428137E-4,241952,16455,1045718,5
0000000579,0,9.726443768996961E-4,241950,16450,1045713,5
0000000580,0,6.007810153199159E-4,241968,3329,1045705,5
0000000581,0,5.458515283842794E-4,241968,3664,1045705,7
0000000582,0,0.0,765119,13,1045706,12
0000000583,0,0.0,902166,166,1045707,14
0000000584,0,6.033182503770739E-4,241968,3315,1045694,6
0000000585,0,0.0,902193,166,1045724,14
0000000586,0,0.0,5,1,1045753,2
0000000587,0,0.0,615099,16,1045764,11
0000000588,0,9.72467027289856E-4,241951,16453,1045749,5
0000000589,0,8.138351983723296E-4,241963,9830,1045736,6
0000000590,0,9.731768140624049E-4,241947,16441,1045735,5
0000000591,0,9.288285150354116E-4,241958,8613,1045735,6
0000000592,0,0.0,241969,974,1045736,5
0000000593,0,7.123775601068567E-4,241967,5615,1045737,5
0000000594,0,0.0,106627,80,516582,3
0000000595,0,8.120178643930166E-4,106623,4926,516610,3
0000000596,0,0.0,106624,482,516585,2
0000000597,0,0.0,106627,334,516589,3
0000000598,0,0.0,16537,4,516582,1
0000000599,0,0.0,114744,108,348372,4
0000000600,0,7.905138339920949E-4,114741,5060,348421,3
0000000601,0,0.0,114744,481,348426,2
0000000602,0,0.0,114746,334,348429,3
0000000603,0,0.0,90309,4,348429,2
0000000604,0,0.0,241977,1388,1045780,5
0000000605,0,0.0,582401,627,1045589,10
0000000606,0,0.0,582401,9,1045590,10
0000000607,0,0.0,615180,531,1045870,10
0000000608,0,0.0,803784,80,1045742,13
0000000609,0,8.120178643930166E-4,803781,4926,1045771,14
0000000610,0,0.0,803781,482,1045777,12
0000000611,0,0.0,803800,336,1045796,16
0000000612,0,0.0,24302,4,1045796,2
0000000613,0,9.718763287371682E-4,241958,16463,1045804,5
0000000614,0,0.0,9,1,348487,1
0000000615,0,0.0,114747,16,348487,2
0000000616,0,9.719353662981412E-4,241957,16462,1045794,6
0000000617,0,8.83489784649365E-4,241970,9055,1045793,5
0000000618,0,9.72940103374886E-4,241960,16445,1045778,7
0000000619,0,8.695652173913044E-4,241970,9200,1045770,5
0000000620,0,7.064641469445425E-4,241974,2831,1045779,6
0000000621,0,0.0,106627,218,664164,3
0000000622,0,0.0,5,1,664164,1
0000000623,0,0.0,106627,16,664164,3
0000000624,0,0.0,106627,752,664174,3
0000000625,0,9.432479169941833E-4,241971,6361,1045797,8
0000000626,0,0.0,803799,218,1045796,14
0000000627,0,0.0,5,1,1045796,2
0000000628,0,0.0,803800,16,1045796,13
0000000629,0,8.280430582390284E-4,241966,7246,1045777,5
0000000630,0,9.726443768996961E-4,241954,16450,1045780,6
0000000631,0,9.72821791208123E-4,241955,16447,1045790,6
0000000632,0,8.775778850372971E-4,241971,9116,1045780,7
0000000633,0,8.849557522123894E-4,241974,2260,1045775,5
0000000634,0,9.72821791208123E-4,241966,16447,1045794,5
0000000635,0,9.726443768996961E-4,241954,16450,1045797,5
0000000636,0,9.72821791208123E-4,241965,16447,1045795,5
0000000637,0,9.728809436945154E-4,241954,16446,1045794,9
0000000638,0,9.728809436945154E-4,241954,16446,1045794,6
0000000639,0,9.726443768996961E-4,241958,16450,1045791,6
0000000640,0,9.727035078120251E-4,241954,16449,1045790,6
0000000641,0,9.718763287371682E-4,241957,16463,1045804,5
0000000642,0,9.727626459143969E-4,241954,16448,1045788,8
0000000643,0,9.722306617244941E-4,241954,16457,1045797,5
0000000644,0,6.786562606040041E-4,241974,2947,1045790,5
0000000645,0,9.738876377137988E-4,241952,16429,1045756,5
0000000646,0,8.202604326873783E-4,241964,9753,1045763,5
0000000647,0,0.0,106627,488,1045715,4
0000000648,0,0.0,241974,1659,1045765,5
0000000649,0,0.0,241977,508,1045767,6
0000000650,0,6.397952655150352E-4,241976,3126,1045773,5
0000000651,0,9.727035078120251E-4,241956,16449,1045794,6
0000000652,0,9.722306617244941E-4,241960,16457,1045801,7
0000000653,0,9.723488301428137E-4,241955,16455,1045799,5
0000000654,0,9.732360097323601E-4,241965,16440,1045784,7
0000000655,0,9.732360097323601E-4,241962,16440,1045784,6
0000000656,0,9.731768140624049E-4,241962,16441,1045785,5
0000000657,0,9.73295212604173E-4,241956,16439,1045783,8
0000000658,0,9.726443768996961E-4,241967,16450,1045794,6
0000000659,0,9.730584443228121E-4,241960,16443,1045787,5
0000000660,0,9.72821791208123E-4,241961,16447,1045791,7
0000000661,0,8.438818565400844E-4,241964,11850,1045801,5
0000000662,0,9.646689979500784E-4,241962,8293,1045799,8
0000000663,0,0.0,241977,776,1045794,5
0000000664,0,9.723488301428137E-4,241959,16455,1045761,6
0000000665,0,9.72467027289856E-4,241960,16453,1045758,6
0000000666,0,9.731176255929935E-4,241954,16442,1045820,6
0000000667,0,9.738876377137988E-4,241957,16429,1045736,5
0000000668,0,9.717582751290617E-4,241954,16465,1045772,6
0000000669,0,9.72940103374886E-4,241961,16445,1045752,6
0000000670,0,9.729992702505473E-4,241958,16444,1045752,5
0000000671,0,9.728809436945154E-4,241961,16446,1045753,6
0000000672,0,9.726443768996961E-4,241963,16450,1045757,5
0000000673,0,8.775778850372971E-4,241955,15953,1045765,5
0000000674,0,9.731176255929935E-4,241964,16442,1045738,6
0000000675,0,9.557618787547789E-4,241953,14648,1045766,6
0000000676,0,5.274261603375527E-4,241979,3792,1045774,5
0000000677,0,6.167129201356768E-4,241979,3243,1045767,6
0000000678,0,6.90846286701209E-4,241979,2895,1045770,6
0000000679,0,0.0,241983,524,1045783,6
0000000680,0,9.725852531760987E-4,241971,16451,1045807,5
0000000681,0,9.719353662981412E-4,241963,16462,1045818,5
0000000682,0,9.729992702505473E-4,241968,16444,1045800,6
0000000683,0,7.390983000739098E-4,241980,5412,1045813,5
0000000684,0,9.062759610301336E-4,241972,13241,1045782,7
0000000685,0,5.190760446405398E-4,241981,3853,1045789,5
0000000686,0,9.725261366399222E-4,241964,16452,1045793,5
0000000687,0,9.730584443228121E-4,241958,16443,1045784,6
0000000688,0,9.72821791208123E-4,241966,16447,1045790,5
0000000689,0,9.731176255929935E-4,241969,16442,1045785,5
0000000690,0,9.722306617244941E-4,241968,16457,1045800,6
0000000691,0,9.72467027289856E-4,241961,16453,1045796,6
0000000692,0,9.72467027289856E-4,241959,16453,1045796,5
0000000693,0,9.737690950033473E-4,241967,16431,1045774,6
0000000694,0,9.738283627510651E-4,241967,16430,1045773,6
0000000695,0,9.723488301428137E-4,241960,16455,1045798,6
0000000696,0,9.660280148124296E-4,241972,12422,1045781,5
0000000697,0,9.731176255929935E-4,241959,16442,1045772,6
0000000698,0,9.721125220244244E-4,241967,16459,1045790,7
0000000699,0,9.72467027289856E-4,241960,16453,1045784,7
0000000700,0,9.73354422679158E-4,241959,16438,1045769,5
0000000701,0,9.731768140624049E-4,241967,16441,1045773,5
0000000702,0,9.725852531760987E-4,241965,16451,1045782,5
0000000703,0,9.727626459143969E-4,241959,16448,1045779,5
0000000704,0,9.725261366399222E-4,241968,16452,1045783,8
0000000705,0,9.715812484819043E-4,241968,16468,1045799,5
0000000706,0,9.725852531760987E-4,241960,16451,1045782,6
0000000707,0,9.72821791208123E-4,241964,16447,1045778,5
0000000708,0,0.0,241981,540,1045780,5
0000000709,0,7.952286282306163E-4,241980,2515,1045786,6
0000000710,0,0.0,241981,204,1045786,7
0000000711,0,9.735320961362945E-4,241959,16435,1045765,5
0000000712,0,9.732360097323601E-4,241972,16440,1045772,6
0000000713,0,0.0,241981,1091,1045774,5
0000000714,0,9.72467027289856E-4,241966,16453,1045785,6
0000000715,0,9.727035078120251E-4,241962,16449,1045784,7
0000000716,0,9.17094644167278E-4,241975,10904,1045779,6
0000000717,0,9.73354422679158E-4,241963,16438,1045768,6
0000000718,0,9.72467027289856E-4,241971,16453,1045783,5
0000000719,0,6.41025641025641E-4,241981,3120,1045778,6
0000000720,0,9.392978748385582E-4,241966,8517,1045772,5
0000000721,0,9.72821791208123E-4,241973,16447,1045776,5
0000000722,0,9.72467027289856E-4,241965,16453,1045782,5
0000000723,0,9.730584443228121E-4,241960,16443,1045772,5
0000000724,0,9.721715882853323E-4,241964,16458,1045787,5
0000000725,0,9.734136399586299E-4,241963,16437,1045766,5
0000000726,0,9.731176255929935E-4,241966,16442,1045771,6
0000000727,0,9.725261366399222E-4,241960,16452,1045781,6
0000000728,0,9.727626459143969E-4,241966,16448,1045777,5
0000000729,0,9.727035078120251E-4,241967,16449,1045778,5
0000000730,0,8.799589352496884E-4,241972,13637,1045773,5
0000000731,0,8.624407072013799E-4,241978,4638,1045781,8
0000000732,0,5.094243504839531E-4,241979,3926,1045774,5
0000000733,0,9.728809436945154E-4,241960,16446,1045769,6
0000000734,0,9.73295212604173E-4,241958,16439,1045762,5
0000000735,0,9.721715882853323E-4,241967,16458,1045781,5
0000000736,0,9.731176255929935E-4,241962,16442,1045765,6
0000000737,0,9.72940103374886E-4,241962,16445,1045768,5
0000000738,0,9.729992702505473E-4,241964,16444,1045767,6
0000000739,0,9.726443768996961E-4,241958,16450,1045773,5
0000000740,0,9.735320961362945E-4,241967,16435,1045758,5
0000000741,0,9.122304033361569E-4,241964,15347,1045764,6
0000000742,0,5.747126436781609E-4,241979,3480,1045779,6
0000000743,0,0.0,241980,567,1045779,6
0000000744,0,6.731740154830024E-4,582399,2971,1045583,8
0000000745,0,0.0,902257,75,1045788,14
0000000746,0,0.0,615225,531,1045960,12
0000000747,0,0.0,582400,628,1045607,12
0000000748,0,0.0,582400,9,1045607,10
0000000749,0,0.0,582400,551,1045607,8
0000000750,0,0.0,38997,9,1045607,2
0000000751,0,0.0,902222,140,1045748,14
0000000752,0,0.0,746549,9,1045749,11
0000000753,0,0.0,902205,13,1045732,13
0000000754,0,0.0,902206,167,1045732,15
