Starting Experiment with Threshold 0.001
Stopping till first time coarse-grained measure falls below threshold
Note also recording number of comparisons (ie offset where match is found)
Filename, Fine-grained tries, Coarse-grained Measure, comparisons#, Buffer size (bytes), Heap size (bytes), time taken (ms)
0000000465,0,7.616146230007616E-4,1,2626,28746,1
0000000466,0, n/a,1505,28741,2
0000000467,0, n/a,796,28741,3
0000000468,0, n/a,1405,28741,3
0000000469,0, n/a,1503,28739,2
0000000470,0, n/a,80,28739,3
0000000471,0, n/a,1404,28740,3
0000000472,0, n/a,1508,28744,3
0000000473,0,7.827788649706458E-4,1,2555,28739,1
0000000474,0, n/a,1402,28729,3
0000000475,0, n/a,206,28728,2
0000000476,0, n/a,1402,28729,3
0000000477,0, n/a,1505,28732,3
0000000478,0,7.639419404125286E-4,1,2618,28738,1
0000000479,0, n/a,1505,28736,2
0000000480,0,7.656967840735069E-4,1,2612,28732,1
0000000481,0, n/a,1506,28734,3
0000000482,0,7.648183556405354E-4,1,2615,28735,1
0000000483,0, n/a,1505,28735,3
0000000484,0, n/a,1579,28735,3
0000000485,0, n/a,1406,28737,4
0000000486,0, n/a,1506,28736,3
0000000487,0,1.3381506757660912E-4,1,14946,28726,1
0000000488,0, n/a,1508,28725,3
0000000489,0,1.3569441617477442E-4,1,14739,28714,1
0000000490,0, n/a,1405,28714,3
0000000491,0, n/a,341,28714,2
0000000492,0, n/a,1503,28711,2
0000000493,0,7.636502481863307E-4,1,2619,28717,1
0000000494,0,0.0,13,1,28717,1
0000000495,0, n/a,139,28717,2
0000000496,0, n/a,1404,28713,2
0000000497,0, n/a,1503,28711,2
0000000498,0,4.751722499406035E-4,1,4209,28708,1
0000000499,0, n/a,1403,28707,2
0000000500,0, n/a,13,28707,2
0000000501,0, n/a,159,28707,2
0000000502,0, n/a,1504,28708,3
0000000503,0,1.857527630723507E-4,1,10767,28721,1
0000000504,0, n/a,1406,28719,2
0000000505,0, n/a,13,28719,2
0000000506,0, n/a,181,28719,2
0000000507,0, n/a,1007,28722,2
0000000508,0, n/a,1405,28718,2
0000000509,0, n/a,13,28718,2
0000000510,0, n/a,160,28718,3
0000000511,0, n/a,1505,28718,2
0000000512,0,1.3385984873837093E-4,1,14941,28722,1
0000000513,0, n/a,1510,28727,2
0000000514,0,1.3392259274139549E-4,1,14934,28714,1
0000000515,0, n/a,1503,28709,2
